"SIC.4","year","median","Section","Section.name","SIC2dg1","Division.name","Group","Group.name","Class.name","SectionAbb"
4662,2021,17.9,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",466,"Wholesale of other machinery, equipment and supplies","Wholesale of machine tools","Wholesale, retail"
4662,2022,8.8,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",466,"Wholesale of other machinery, equipment and supplies","Wholesale of machine tools","Wholesale, retail"
4663,2018,17.3,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",466,"Wholesale of other machinery, equipment and supplies","Wholesale of mining, construction and civil engineering machinery","Wholesale, retail"
4663,2019,16.4,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",466,"Wholesale of other machinery, equipment and supplies","Wholesale of mining, construction and civil engineering machinery","Wholesale, retail"
4663,2021,5.4,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",466,"Wholesale of other machinery, equipment and supplies","Wholesale of mining, construction and civil engineering machinery","Wholesale, retail"
4663,2022,6.9,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",466,"Wholesale of other machinery, equipment and supplies","Wholesale of mining, construction and civil engineering machinery","Wholesale, retail"
4665,2018,-3,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",466,"Wholesale of other machinery, equipment and supplies","Wholesale of office furniture","Wholesale, retail"
4665,2019,0,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",466,"Wholesale of other machinery, equipment and supplies","Wholesale of office furniture","Wholesale, retail"
4665,2021,0,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",466,"Wholesale of other machinery, equipment and supplies","Wholesale of office furniture","Wholesale, retail"
4665,2022,-16.2,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",466,"Wholesale of other machinery, equipment and supplies","Wholesale of office furniture","Wholesale, retail"
4666,2018,5.8,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",466,"Wholesale of other machinery, equipment and supplies","Wholesale of other office machinery and equipment","Wholesale, retail"
4666,2019,1.95,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",466,"Wholesale of other machinery, equipment and supplies","Wholesale of other office machinery and equipment","Wholesale, retail"
4666,2020,-5.7,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",466,"Wholesale of other machinery, equipment and supplies","Wholesale of other office machinery and equipment","Wholesale, retail"
4666,2021,4.35,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",466,"Wholesale of other machinery, equipment and supplies","Wholesale of other office machinery and equipment","Wholesale, retail"
4666,2022,2,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",466,"Wholesale of other machinery, equipment and supplies","Wholesale of other office machinery and equipment","Wholesale, retail"
4669,2018,19.2,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",466,"Wholesale of other machinery, equipment and supplies","Wholesale of other machinery and equipment","Wholesale, retail"
4669,2019,15,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",466,"Wholesale of other machinery, equipment and supplies","Wholesale of other machinery and equipment","Wholesale, retail"
4669,2020,15.75,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",466,"Wholesale of other machinery, equipment and supplies","Wholesale of other machinery and equipment","Wholesale, retail"
4669,2021,10,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",466,"Wholesale of other machinery, equipment and supplies","Wholesale of other machinery and equipment","Wholesale, retail"
4669,2022,11.85,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",466,"Wholesale of other machinery, equipment and supplies","Wholesale of other machinery and equipment","Wholesale, retail"
4671,2018,12.2,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of solid, liquid and gaseous fuels and related products","Wholesale, retail"
4671,2019,17.7,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of solid, liquid and gaseous fuels and related products","Wholesale, retail"
4671,2020,20,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of solid, liquid and gaseous fuels and related products","Wholesale, retail"
4671,2021,17.6,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of solid, liquid and gaseous fuels and related products","Wholesale, retail"
4671,2022,14.75,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of solid, liquid and gaseous fuels and related products","Wholesale, retail"
4672,2018,-7.4,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of metals and metal ores","Wholesale, retail"
4672,2019,-11,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of metals and metal ores","Wholesale, retail"
4672,2020,0,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of metals and metal ores","Wholesale, retail"
4672,2021,-4,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of metals and metal ores","Wholesale, retail"
4672,2022,-7.9,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of metals and metal ores","Wholesale, retail"
4673,2018,-2.6,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of wood, construction materials and sanitary equipment","Wholesale, retail"
4673,2019,-1,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of wood, construction materials and sanitary equipment","Wholesale, retail"
4673,2020,-5.9,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of wood, construction materials and sanitary equipment","Wholesale, retail"
4673,2021,8,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of wood, construction materials and sanitary equipment","Wholesale, retail"
4673,2022,-4.5,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of wood, construction materials and sanitary equipment","Wholesale, retail"
4674,2018,6,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of hardware, plumbing and heating equipment and supplies","Wholesale, retail"
4674,2019,-0.1,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of hardware, plumbing and heating equipment and supplies","Wholesale, retail"
4674,2020,0.4,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of hardware, plumbing and heating equipment and supplies","Wholesale, retail"
4674,2021,-0.3,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of hardware, plumbing and heating equipment and supplies","Wholesale, retail"
4674,2022,0.7,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of hardware, plumbing and heating equipment and supplies","Wholesale, retail"
4675,2018,18.3,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of chemical products","Wholesale, retail"
4675,2019,18.1,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of chemical products","Wholesale, retail"
4675,2020,12.1,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of chemical products","Wholesale, retail"
4675,2021,6.2,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of chemical products","Wholesale, retail"
4675,2022,16.1,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of chemical products","Wholesale, retail"
4676,2018,-5.7,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of other intermediate products","Wholesale, retail"
4676,2019,-1.9,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of other intermediate products","Wholesale, retail"
4676,2020,-6.8,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of other intermediate products","Wholesale, retail"
4676,2021,5.3,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of other intermediate products","Wholesale, retail"
4676,2022,3.7,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of other intermediate products","Wholesale, retail"
4677,2021,5,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of waste and scrap","Wholesale, retail"
4677,2022,4.9,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",467,"Other specialised wholesale","Wholesale of waste and scrap","Wholesale, retail"
4690,2018,6.6,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",469,"Non-specialised wholesale trade","Non-specialised wholesale trade","Wholesale, retail"
4690,2019,9.3,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",469,"Non-specialised wholesale trade","Non-specialised wholesale trade","Wholesale, retail"
4690,2020,7,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",469,"Non-specialised wholesale trade","Non-specialised wholesale trade","Wholesale, retail"
4690,2021,7.05,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",469,"Non-specialised wholesale trade","Non-specialised wholesale trade","Wholesale, retail"
4690,2022,3.8,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",46,"Wholesale trade, except of motor vehicles and motorcycles",469,"Non-specialised wholesale trade","Non-specialised wholesale trade","Wholesale, retail"
4711,2018,2.6,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",471,"Retail sale in non-specialised stores","Retail sale in non-specialised stores with food, beverages or tobacco predominating","Wholesale, retail"
4711,2019,2.4,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",471,"Retail sale in non-specialised stores","Retail sale in non-specialised stores with food, beverages or tobacco predominating","Wholesale, retail"
4711,2020,4.1,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",471,"Retail sale in non-specialised stores","Retail sale in non-specialised stores with food, beverages or tobacco predominating","Wholesale, retail"
4711,2021,2.1,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",471,"Retail sale in non-specialised stores","Retail sale in non-specialised stores with food, beverages or tobacco predominating","Wholesale, retail"
4711,2022,2.6,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",471,"Retail sale in non-specialised stores","Retail sale in non-specialised stores with food, beverages or tobacco predominating","Wholesale, retail"
4719,2018,0.8,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",471,"Retail sale in non-specialised stores","Other retail sale in non-specialised stores","Wholesale, retail"
4719,2019,2.05,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",471,"Retail sale in non-specialised stores","Other retail sale in non-specialised stores","Wholesale, retail"
4719,2020,0.9,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",471,"Retail sale in non-specialised stores","Other retail sale in non-specialised stores","Wholesale, retail"
4719,2021,4.1,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",471,"Retail sale in non-specialised stores","Other retail sale in non-specialised stores","Wholesale, retail"
4719,2022,0.2,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",471,"Retail sale in non-specialised stores","Other retail sale in non-specialised stores","Wholesale, retail"
4721,2018,3,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of fruit and vegetables in specialised stores","Wholesale, retail"
4721,2019,0,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of fruit and vegetables in specialised stores","Wholesale, retail"
4721,2021,0,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of fruit and vegetables in specialised stores","Wholesale, retail"
4721,2022,-0.9,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of fruit and vegetables in specialised stores","Wholesale, retail"
4722,2018,6.5,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of meat and meat products in specialised stores","Wholesale, retail"
4722,2019,6.35,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of meat and meat products in specialised stores","Wholesale, retail"
4722,2020,9.9,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of meat and meat products in specialised stores","Wholesale, retail"
4722,2021,6.4,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of meat and meat products in specialised stores","Wholesale, retail"
4722,2022,9.2,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of meat and meat products in specialised stores","Wholesale, retail"
4724,2018,7,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores","Wholesale, retail"
4724,2019,2.6,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores","Wholesale, retail"
4724,2020,5.1,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores","Wholesale, retail"
4724,2021,0,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores","Wholesale, retail"
4724,2022,8.8,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores","Wholesale, retail"
4725,2018,2.75,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of beverages in specialised stores","Wholesale, retail"
4725,2019,3.9,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of beverages in specialised stores","Wholesale, retail"
4725,2020,5.4,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of beverages in specialised stores","Wholesale, retail"
4725,2021,5,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of beverages in specialised stores","Wholesale, retail"
4725,2022,6,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of beverages in specialised stores","Wholesale, retail"
4726,2018,7.9,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of tobacco products in specialised stores","Wholesale, retail"
4726,2019,6.2,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of tobacco products in specialised stores","Wholesale, retail"
4726,2020,0,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of tobacco products in specialised stores","Wholesale, retail"
4726,2021,8.4,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of tobacco products in specialised stores","Wholesale, retail"
4726,2022,42.2,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Retail sale of tobacco products in specialised stores","Wholesale, retail"
4729,2018,1.05,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Other retail sale of food in specialised stores","Wholesale, retail"
4729,2019,0.5,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Other retail sale of food in specialised stores","Wholesale, retail"
4729,2020,6.3,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Other retail sale of food in specialised stores","Wholesale, retail"
4729,2021,1,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Other retail sale of food in specialised stores","Wholesale, retail"
4729,2022,0,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",472,"Retail sale of food, beverages and tobacco in specialised stores","Other retail sale of food in specialised stores","Wholesale, retail"
4730,2018,1.3,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",473,"Retail sale of automotive fuel in specialised stores","Retail sale of automotive fuel in specialised stores","Wholesale, retail"
4730,2019,2.4,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",473,"Retail sale of automotive fuel in specialised stores","Retail sale of automotive fuel in specialised stores","Wholesale, retail"
4730,2020,1.4,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",473,"Retail sale of automotive fuel in specialised stores","Retail sale of automotive fuel in specialised stores","Wholesale, retail"
4730,2021,0,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",473,"Retail sale of automotive fuel in specialised stores","Retail sale of automotive fuel in specialised stores","Wholesale, retail"
4730,2022,0,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",473,"Retail sale of automotive fuel in specialised stores","Retail sale of automotive fuel in specialised stores","Wholesale, retail"
4741,2018,0,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",474,"Retail sale of information and communication equipment in specialised stores","Retail sale of computers, peripheral units and software in specialised stores","Wholesale, retail"
4741,2019,0,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",474,"Retail sale of information and communication equipment in specialised stores","Retail sale of computers, peripheral units and software in specialised stores","Wholesale, retail"
4741,2022,31,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",474,"Retail sale of information and communication equipment in specialised stores","Retail sale of computers, peripheral units and software in specialised stores","Wholesale, retail"
4742,2018,8.65,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",474,"Retail sale of information and communication equipment in specialised stores","Retail sale of telecommunications equipment in specialised stores","Wholesale, retail"
4742,2019,5.3,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",474,"Retail sale of information and communication equipment in specialised stores","Retail sale of telecommunications equipment in specialised stores","Wholesale, retail"
4742,2020,4.3,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",474,"Retail sale of information and communication equipment in specialised stores","Retail sale of telecommunications equipment in specialised stores","Wholesale, retail"
4742,2021,10.7,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",474,"Retail sale of information and communication equipment in specialised stores","Retail sale of telecommunications equipment in specialised stores","Wholesale, retail"
4742,2022,3.1,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",474,"Retail sale of information and communication equipment in specialised stores","Retail sale of telecommunications equipment in specialised stores","Wholesale, retail"
4743,2018,-5.8,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",474,"Retail sale of information and communication equipment in specialised stores","Retail sale of audio and video equipment in specialised stores","Wholesale, retail"
4743,2019,-2,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",474,"Retail sale of information and communication equipment in specialised stores","Retail sale of audio and video equipment in specialised stores","Wholesale, retail"
4743,2021,-4.8,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",474,"Retail sale of information and communication equipment in specialised stores","Retail sale of audio and video equipment in specialised stores","Wholesale, retail"
4743,2022,-3,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",474,"Retail sale of information and communication equipment in specialised stores","Retail sale of audio and video equipment in specialised stores","Wholesale, retail"
4751,2018,4.8,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of textiles in specialised stores","Wholesale, retail"
4751,2019,6.95,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of textiles in specialised stores","Wholesale, retail"
4751,2020,7.6,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of textiles in specialised stores","Wholesale, retail"
4751,2021,-6.4,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of textiles in specialised stores","Wholesale, retail"
4751,2022,4,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of textiles in specialised stores","Wholesale, retail"
4752,2018,5.7,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of hardware, paints and glass in specialised stores","Wholesale, retail"
4752,2019,3.4,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of hardware, paints and glass in specialised stores","Wholesale, retail"
4752,2020,0.3,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of hardware, paints and glass in specialised stores","Wholesale, retail"
4752,2021,2,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of hardware, paints and glass in specialised stores","Wholesale, retail"
4752,2022,3.9,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of hardware, paints and glass in specialised stores","Wholesale, retail"
